8102000	768,768,21110
1812000	11196,11196,7868,19814
12234750	21632,21632,29465,25372,949,6980,26614,26736,10893,10176,4510,22126
2088000	21883,21883,10949,19540,15019,617,2198,25349,13020,13247
9946250	21865,21865,26619,23241,12754
4047000	7208,7208,26737,18712,22043,3983,29446
8049000	5067,5067,4582,14240,14319,26180,14821,1704,22749,17664,20979,21094,3850
1531250	22442,22442,7026,6546,10247,22179,4078
5254500	15478,15478,15918,3313,7868,22359,22043,14393,4336,21672,18072,24601,25488,29539,12717
2882750	11330,11330,4452,8943,29225
4063000	19974,19974,14573
9694750	15383,15383,14550,28409
11616250	9829,9829
3781500	27161,27161
10768750	4683,4683,19993,6672
9344000	17024,17024,14795
12061000	8628,8628,16463
309750	20902,20902,15365,4545
10642000	3627,3627,27625,10999,21334,7567,7576,1966,26728,25570,25427,20536,16754,23831,5053,9782,11176,251
4423500	6911,6911,29490,24193,4147,9111
10818500	5334,5334,1038,23779,9829,9030,17855
7513250	24590,24590
4533750	11431,11431,4324,10908,10970,24514
984500	27791,27791,19539,18730,28985,2513
8017000	3719,3719,22280,23284,27505,15096
4118250	5185,5185
2797750	28270,28270,3658
3977750	25596,25596,13975,21869,1461,17060,17087
12173500	9817,9817,1325,15405,15534,21110,554,3627,28370,28184,22607
5264500	8625,8625,12220,4172,27791
5155750	24669,24669,11969,2999,7432,18024,14661,8173,18805,23662,15018
3524750	26871,26871,4808,4491
7600250	3228,3228,11176,25570,24869
6996000	16067,16067,13754,6305
7002750	5081,5081,1481
7016500	26546,26546,24193,1366
266500	25005,25005,255,9487,9486,10282,9657
11947000	1758,1758,21911,9522,13103,8719,23482,11080,15233,20411,24417,28967,2322,16865,12162,17959,6505
5226250	15907,15907,16302,6840,24669,8689,21865,10726,26416
5261000	24788,24788,13592,21581,1591,15308,11410,11000
11220500	11431,11431,12285
9794000	642,642,9301,10368
5952250	5094,5094,5067
2874500	7868,7868,3047,28370,4172,22094,10840
12231250	27155,27155,24274,28149
6849750	11679,11679,27965,27928,6246,6757,29099,2199,13883,25733,8049,12161,15584,19394,4819,24886
5034000	7465,7465
2078000	4644,4644,17752,26608,17449,14902,14446,7622,6839,27791,28616,16944,24669
1194750	6543,6543,27052,7037,679,23103,12737,5306,25366,25169,20551,4059,8637,24669,21092,7827,7400,3068,3627,83
452750	22547,22547,10872,16460,12110,251,141,6672,19973,15638,11060,24392,14796,25488,14581,18491,14020,21865,17352
10774750	1577,1577,27199,14942
5059000	16668,16668,19102,9195
12142750	9834,9834
9512750	23779,23779,11080,19903,27205,4239,21593,13285,20800,28135
7476250	19416,19416,23284,4571,29099,1037,24907
10533750	27346,27346,26972,14261,17945,13451,3032,24601,19974
12204750	21533,21533,7963,6571
4184250	14020,14020,11196,23928,11687,178,241,8689,28710,4949
746000	155,155,21865,6571,12435,3032,7613,7105
3952000	19837,19837,21844,13998,25917,9111,4648,2128,4479,16550,29099
415500	194,194,7542,554,13017,27437,23164,28694
7445000	16463,16463,18075
10976250	1533,1533,16952,11679,27888,14482,12285
10756500	17706,17706,14942,6656,26972,26771
1710500	7868,7868,14780,28065
9103250	6655,6655,876
9513250	18024,18024,9195,23928,23861,12583,20800,414
425500	8313,8313,12285
1517000	4808,4808,27205,7208,15086,16302,24087
567250	9899,9899,6051,6968,24616,1237,7105,7868,7354,27791,21838,949,19615
3293750	26523,26523,7070,25193,18075,12758
2968250	17331,17331,16463,4578,8637,14273,27625,1831,11624,18805,18758,28985
5052000	5150,5150,7868
8757750	24601,24601,26288,18024
4907500	24196,24196,9709,23622,11060,11196,5712,8775,6374,8965,5086
1661750	679,679,3324,3151,14020,10840,9802,22342,15315,1731,28221,2729
4025000	9894,9894
3282250	11857,11857,27638,11357,29099,2739
4844000	7868,7868,21983,24196,28362,12220,12899,15934,5598,27396
3795000	29099,29099,12352
11701500	16481,16481,4281,4366,24737,17760
4852500	911,911,16500,24541,7542,26288,10151,11665,5848
3216500	2963,2963,18697,26121,21146,20548,8028
7034000	27153,27153,14266,22887,26829,3850,13265,17402,1392
10966250	8689,8689,14482,4949,251,20456,29224,17087,13039
393250	2891,2891,22306,4949,519,20154,13093
5697750	476,476,16396,23273,27791,2367
11340250	14294,14294,26973,25329
3089500	1917,1917
2852250	11682,11682,14261,21706
711500	11052,11052,11578,17118,26722,14360,4709
3719250	4960,4960,17150
239250	28481,28481,7616,16854,12647,19742,18990,9842,27060,8603
4189500	9165,9165
2033500	28270,28270,3627,8689,11465,11176,2519,16110,712,12352,1293,1439,4949,5009
65500	6152,6152,24196,29202,28687,2452,21840,5443,5814
10566000	11204,11204,7868,3854
12386500	2367,2367
252500	18805,18805,18544,14011,6199,15089,23656,23826,23861
8702500	11196,11196,3390,8257,23779,7105,29547,617,16540,24780
3148500	155,155,12795,4762,5306,16217,28508,28561,28270,14894,19258,22126,27346,7620
3913250	3626,3626,4235,8409,8689,9242,9230,9948,5845,13240,12220,14020
10885750	23676,23676
7830250	17237,17237,554
6247250	8171,8171,15814,25618
5226500	3627,3627,7868,23829
7715000	13795,13795,24978,11790,27961,19394
448250	15911,15911
3581250	11781,11781,5848,5086,23482,28411,17783,22126,23214,26546
799000	24341,24341,24553,3555,8278,16331,27791,21946,29099,25839
5293250	20506,20506,11519,15672,3995,679,4571
3981750	15602,15602,25386,3228,6520,22280,5185,27791,23143
5769750	2455,2455,18731,26614,143,16116,20147,4440,24503,16818
6400000	26737,26737,15258,15065,22371,2452,2600,28270,3536,3313,20551,9567,18712
9035750	26434,26434,18544,18697,9881,18024,29099,6839,17977,17732,25618,25381,7850,20661,4479,19973,27052,21919
6257000	11849,11849,3740,16540,12285,21071,14795,22749,530,23628,23563
6061250	10893,10893,11176,3190,19632,16463,8628,22113,29203,22359,28985,22577
418500	18002,18002,15138
861250	28707,28707
9979000	8628,8628,20661,6096,251
10000250	19974,19974,6171,28256,17153
6634500	6571,6571
9163000	6096,6096,6571,23475,5594,11482,11080,26576,7977
7367000	155,155,143,7061,20297,11888,11083,15686,18730,17945,21336,13607,21975
11939000	23260,23260,25596
2807500	18741,18741,18024,12688,27117,3817,11329,10014,19379,1015,1010,5557
4102750	26843,26843,20585,22523
11894500	26619,26619,15138,24009
11078500	9275,9275,18024
11957000	17060,17060,17242,13380,12977,16818,23907,21078,21995
9628250	18024,18024,23779
7687500	26607,26607,19574,6737,18730,14498,14603,3174,7868,3787,28625,12285,12364,290,619,8173,12182,16453,23748,5369,13853,22994
3404000	3627,3627,8446,15911,27791,1385,18273,905,6246,29,22246
7375000	11201,11201,11857
2350750	23779,23779
3326250	10866,10866,20154,27389,17232,9479,24459,9389,18712,8943,614,4163
12015000	7552,7552,26900,5176,15138,22240
3226500	27791,27791,11954,22240,6621
4895250	26308,26308,7248,25670,20694,21067,16624,1335,24541,28418,12068,19166,15478,23779,15423,11638,9152
5143250	20411,20411,16609,29547,19457,26614,26394,10949,5429,14482,9563,18542,27567,6287,13067,6880,23549,28641,12736
10592000	12220,12220,25372,6951,19973,1335
7218000	7096,7096,2421,6951,22317,18630,10702,21936,24669,15859,11201
1904750	9138,9138,23928,27314
11683250	14603,14603,24704,12541
528250	8693,8693,155,12977,21146,7096,2963
2768250	23421,23421
4073250	17153,17153,12271,22836,27415
11321750	19891,19891,22880,7997,13745,10879,4238,4262,4294,21684,21672,11730,28481,29330,9906,29547,24907,27205,15390,6242,12358
8170750	1966,1966
1629250	24196,24196,19891,24601,29099,18024,21392,9120
282500	12055,12055,1962,8818,3850,9899,2683
10598500	24385,24385,9563,155,14165,11776,7105
10588000	849,849,15138,14020,9209,9295
4054000	28124,28124,20121,24088,9090,11304
341000	16564,16564,25840
6299000	25830,25830
10944750	25372,25372,28752,7150,19673
3590000	28924,28924,7567,9907
2480750	20979,20979,18172,15249,22946,22843
145750	11196,11196,24242,11578,7409,3847
7149500	2306,2306
405000	1135,1135
2688750	28391,28391,1739,19814,15721,22749,155,3774,3181
3787750	26969,26969,2610
1971500	19166,19166,13701,7469,7692,7654,7004,7096,24070,7230,14415,14917,27791,23019,14065,1739,5834,17550,5315,26288,22043,11000,22489,26860,4411,4479,21919,21715,8316,25329,16944,3151
8730250	18024,18024,1501,14976,1119,4571,530,57,911,7611,3228,12068,28453,28653,3913,28876,11679,8257,8278,19416,7007
10047250	8976,8976,12132,3555
12229000	17389,17389,12588
4712250	18388,18388,20902,14276
9716500	28065,28065,20694,6908,13086
1806750	26394,26394,20701,6621
2733500	19824,19824,13272
5780000	17959,17959,12209,29224,17061,17214,4411,471,20190,8842,539,9111,4807,20979,155,11022,23781,23928,7071,11328,7059,7061,7037,11524,27955,7856,15811,19421,19458,15021,15315,15534,15584,22529,22556,26789,22313,10014,26523,1461,26583,10325,27257,2291,10702,2173,2128,14917,14065,14261,18515,25510,21092,21071,25651,21336,18712,18736,21979,26160,1000,5157,13734,5814,5912
8435250	11080,11080,22489,7105,11679,18730,16110,23896,16540,14261,10999,21067
1688750	19671,19671,3145,7248,12220
4317250	22029,22029,4172,8338,18628,5619,15159,12173
11579750	12688,12688,8410,15217
7323750	3458,3458,11196,27019
1792000	23214,23214,6203,9301,16540,20630
9394250	569,569,15390,14894,19014,25372,17060,17087,29203,28899,3228
9215000	8651,8651,14294
5693000	2655,2655,21899
5187750	1481,1481,11080
1074750	12285,12285,12220,647,527,11904,11080,21865,22556,10171,3699,14580,12747
11747250	9525,9525,16154,11244,17959,24892
7886000	15934,15934,5094,9472,6880
8617500	28270,28270,26619,11280,4571,27625
5256500	3775,3775,614,20679
9244000	14227,14227,13471,13442,17393,7868,16177
236000	18275,18275,17690,27028,8637
7003500	25090,25090,11196
10212500	15959,15959,24788,12927,24081
11158000	12076,12076,5043,28876,8637,21930,21657,6738,25169,239,360,7868,26422
1617250	23284,23284,5077,27791,11951,11329,5667,28463,12283,19405,7061,2217,21533,1505,18002,21919,26546
3317500	3032,3032,8767,8261,25366,22113,1917,27514,7105,11864
6572500	17945,17945,29099
6957500	14153,14153,27448,9111,22029,12754,23861,2374,16722,24417,24898,1065
3054250	9563,9563,14020,3151,7248,29203,12285,5448,11931
725000	17835,17835,20902
11632250	4819,4819,25022
2132250	14159,14159
4620000	27709,27709,14486
8060000	18024,18024,19882
2386250	24507,24507,1008,7061,948
6272000	12055,12055,17400,2803
4256000	24944,24944,16331,5661,27791,23019,7692,18741,14153,3324,17771
4256500	2410,2410
3520000	18829,18829,22126,3999,10702,10325,14788,4499,23409,27927,16846,23928,5254,9563,28065,24434,24669,24984,2999,20184,12758,12795,29099,14415,21919,21336,1700,1337,7105
1724250	15269,15269,15672,23236,23198,3228
10063000	22393,22393,22889,21110,14930,10893
5440750	20701,20701,16243,19862,2963,970,14853,23206,25029,20045
5642000	26121,26121,13450,10840,10726,14873,16009,3181,7812,11176,11080
9982500	542,542,16009,20800
4809000	24178,24178,22211,1461,27637,9193
9782000	5367,5367,18758,5086,14902,3151,7248,29364,6724
3310750	3458,3458,15432,23774,24083,11176,25086,14952
5539250	24258,24258,7868,8689,11983,155,18075
2331750	10584,10584,22126,953,22732,18805,9458,29099,17214,20626,2436,24385,7179,11201,19539,27179,8628
7306250	4691,4691,22359,2249,28754
10069500	15322,15322,6665,10740,18084,14408,2257,21838,18519,7868,21400,8637,8978,24447,19973,4571
7435500	18024,18024,178,27950,7975,24886
8949750	16818,16818,21962,17438,4808
5898500	15921,15921,23433,17732,374,7105
9811750	22846,22846
38250	17590,17590,14265,18730,15138,10051
3035250	11080,11080
8529750	23013,23013,9702,22583,26883,16939,18026
887750	28270,28270,15934,24764,15019,17237,3135
7797000	11196,11196,6447,6571,12754,13942
2138750	14120,14120
2788750	7096,7096,3647,3804,23628,11431,11176,8842,10702,9914,18515,5043,13776,24907
3014750	18558,18558,13471,28166,24922,2353,7868
4153000	22621,22621,27539,21883,21865,26523,14942,18075,20048,17835,17921,5043,9111,9567,9912
11711250	21338,21338,20617,6175,10866,1392,23861,24942
9906500	5185,5185,26298,23656,28411,155,12394,8689
11129250	11080,11080,949
6380000	20327,20327,24459,28425
6150750	26523,26523,18185,4835,17429,15831
299750	11080,11080,24869,24601
1381000	14261,14261,8724,22099,27637,17958,29099,25329
1579250	15921,15921,9906,5336,24194,8698,4953,4078,25424,25641,7105,13737,21160
10257500	4281,4281,10893
4186500	27092,27092
12384250	4300,4300,3658,5458
3304500	16540,16540,24461,6158,17512,17228,29099,25169,1197,18086,18217,5081,13554,4324,8219,22269,4931,4807,10461,26634,3592,3804,11631,15874,903
11225500	24869,24869,13020,25960,16463,4731,8628,23342
8096750	5267,5267,22077,21672,24887,28641,23628,1630
6751750	3068,3068,16243
7918750	7479,7479
10297000	27056,27056,18075,25058
3010000	4220,4220,13975
12008000	4960,4960,16331,20979,24274,17647,25618,14261
7143250	24281,24281,19941,15799,20751,1773,29203,217,26077,21983,26114,10702,10404,28641,22087,12865,28985,2771,13039,7360,13265,7613,3181,3074,23251,13784,23896
6458000	1681,1681
2187500	29203,29203,27394,6158,23628
8051750	7936,7936,29389
11984750	3627,3627,251,25086,993
8555500	19379,19379,18180,7762,25372,1282,4738,29078,5598,10741,27615
8353250	12285,12285,4302,3438,22204,27205,7230,7560,16331,28401
7545250	14381,14381,13891,3228,11679
1181250	8339,8339,8058,16169,23284,27390,7208,7465,22749,29213
3846250	11882,11882,11679,23143,1080,15584,16722,2826,8719
4967250	3528,3528,28391,7868,12431,6101,17642
3963750	3809,3809,3590,11330,11176,11864,251,7096,7356,4949,16624,23475,23662,12977,13020,13737,26614,26972,21067,19421
1104500	22393,22393,2683,14294,21110,18678
4193750	23779,23779,21657
9651250	26754,26754,5639,1598
11121500	6597,6597,13049,18024,20297,8530,24601,15799
5726500	13779,13779,17244,23465,14470
364250	11679,11679
6205000	27470,27470
10513000	6147,6147
10443000	1392,1392,13460,10570,14482,28378,19466,23628
3849750	9549,9549
573000	16653,16653,19962,19615,18868
5901250	14575,14575,12606
832250	22963,22963,27791,5053,18024,23143,29330,23782,28859,26670
4195500	20456,20456,18097,9802,18905,15315,27407,7737,28662,12285,20694
764000	16300,16300,18990,15081
11283500	10680,10680,16463,12220
5899750	18730,18730,21672,12220
1025250	13247,13247,4014
8845250	10133,10133,14020,4039,22484,13962,18736,13070,25138,554,25596,24565,17214,16722,12008,28653,23928,11826
11972750	21693,21693,17972,28855,954,647,15631,4846,7260,7936
12027000	21865,21865,2322,24334
8033500	6113,6113,13888,20996,28653,16939,12489,12435,2471
11496750	3534,3534,6927
3684750	16754,16754,16463
7269750	19475,19475,4019
11847750	3555,3555
7898750	21838,21838,26894
1724000	29099,29099
7699500	8173,8173,3979,11793,11679,28410,23928,8719,23698,13592,26127,1546,1222,5848,1031,22280,9802,360,18730,14182
8230750	11939,11939,4949,24841
5320000	6167,6167,3228
19500	27927,27927,27946,11080,19421,5086,20551,14048,7096,25933
9394500	29472,29472,22371,6880,18491,14533,14588,26546,26712,11670,8965,23781,20661,15018,29099,16540
9039750	1293,1293,11196,14580,3228
8799750	679,679,12018,4389,4571,13592,3252,18024,20826,14261
563500	10778,10778,15032,23928,16939,3219
5751500	15896,15896,11679,19680,23928,14873,26434,7004,15086,21094,1392,2033,25488,12977,5336,5268,24869,24878
11137750	19891,19891,24869,24669,12068,934,22447
9437500	7208,7208,489,28662,15718,15584,22280
6412250	7260,7260,13354,15159
5828250	9031,9031,4808
2251750	6571,6571,29385,23549
3592750	8704,8704,16903,14694
1953250	24415,24415,12394,23984,1788,6783,2610,3658,21979,25289,20918,8313,14020
12371000	14294,14294,9111,8628,11543,23896,11776,8992,16376,24541,24517,12737,12394,17514,17767,21372,25570,25086,2254
11564250	9140,9140,6104,1831,14969,25483
847750	28169,28169,18024,21684,12728
4804500	28465,28465
10521000	7868,7868,10225,15874,21315,19105,6856,9045,9472,17920,18612
11503250	504,504
1906000	21110,21110,2683,2438,9532,9567,1831,11448,16540,12220,12285
10234000	28975,28975,24409,11524,25086,25570,19402,10970,15019,14261,9111,4039,8692,14020,3719,28653
5910250	28525,28525
7588000	28653,28653,28975,17470,10329,7105
9782500	5856,5856,17550,6352
6874250	8637,8637,13483,18805,14265,24844,12168,12747,2683,17214,28410,22393,1771,26754,11080,15584
9706000	3809,3809,12168,9612,23340,11487,742,849,6364,22094,19431,25933,29363,29099,13765,6740,20297
4994000	25596,25596
6998500	19416,19416,201,1031
9807250	6096,6096,19890,26699,7868,18905
6233750	10584,10584,10678,10948,10014,3051,3776,3458,26619,4220,18180,21146
8145500	18124,18124,21883
1459000	6147,6147
439000	26404,26404,647,4221,25415,12287,16821,7868,24060,3228,3362,3390,6104,11499,1041,2198
9288000	19394,19394,2971,11328
8822250	4578,4578,17483,18013
3396250	29077,29077,16939,15138
11362000	8693,8693,5330,17232,10240
8280500	13971,13971,16674,19,17972
10539250	14020,14020,10176,1461,2812
4059500	805,805,28465,16463,12159
2198750	18024,18024,9250,5429,13054,16550
2378500	19974,19974,2669,10014,16722,3228,23774,17470,12886,14795,18937,14153,26619
2870250	15096,15096,4003,8327,14020,7096,29363,17606
10492250	11061,11061,4949,26464,3228,18217,24984,28752,8996,20045,12606,23662
2920750	22359,22359,22400,15946,15173,27155,13757,14119,26699,16302,12285,29490,7071,11864,17081,23407,23538,8669
8160750	3958,3958,15308,17641,18529
11782250	18002,18002,7127
2988000	12606,12606,17133,6548,15828,22482
2322750	12754,12754
9586500	17401,17401,24601,8860,414,27888
1114000	25960,25960
